contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260910C00728000,2026-09-10 14:56:11+00:00,728.0,31.1,30.7,30.89,-3.999998,-11.396007,20.0,21,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00729000,2026-09-10 14:41:03+00:00,729.0,30.26,29.66,29.9,-3.4899998,-10.34074,16.0,101,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00730000,2026-09-10 13:32:03+00:00,730.0,27.77,28.69,28.9,-4.290001,-13.381163,1.0,77,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00731000,2026-09-10 14:51:02+00:00,731.0,27.55,27.53,27.77,-5.450001,-16.515154,1.0,75,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00732000,2026-09-10 14:51:02+00:00,732.0,26.59,26.71,26.9,-4.539999,-14.584,6.0,20,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00733000,2026-09-10 14:51:51+00:00,733.0,25.84,25.67,25.9,-4.1900005,-13.952716,8.0,10,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00734000,2026-09-10 14:51:51+00:00,734.0,24.89,24.69,24.9,-8.970001,-26.491438,9.0,14,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00735000,2026-09-10 14:27:15+00:00,735.0,23.88,23.67,23.9,-3.6100006,-13.1320505,2.0,24,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00736000,2026-09-10 13:40:56+00:00,736.0,22.59,22.85,23.05,-8.530001,-27.410027,5.0,6,0.2695385546875,True,REGULAR,USD
SPY260910C00737000,2026-09-10 14:47:32+00:00,737.0,21.83,21.76,21.95,-3.92,-15.223301,18.0,8,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00738000,2026-09-10 15:04:03+00:00,738.0,20.83,20.78,20.95,-3.9699993,-16.008062,26.0,15,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00740000,2026-09-10 14:44:28+00:00,740.0,18.7,18.83,18.92,-3.7299995,-16.62951,39.0,38,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00741000,2026-09-10 15:00:51+00:00,741.0,18.23,17.83,17.92,-4.1000004,-18.36095,13.0,58,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00742000,2026-09-10 14:50:19+00:00,742.0,16.71,16.83,16.92,-11.220001,-40.171864,22.0,50,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00743000,2026-09-10 14:30:31+00:00,743.0,15.83,15.82,15.91,-4.24,-21.126057,9.0,93,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00744000,2026-09-10 15:00:17+00:00,744.0,15.38,14.83,14.93,-3.5999994,-18.96733,20.0,82,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00745000,2026-09-10 14:59:45+00:00,745.0,14.31,13.8,13.9,-4.1499987,-22.481035,33.0,93,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00746000,2026-09-10 15:00:59+00:00,746.0,13.14,12.8,12.9,-3.9700003,-23.202806,19.0,86,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00747000,2026-09-10 14:50:44+00:00,747.0,11.56,11.83,11.92,-4.04,-25.897436,119.0,68,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00748000,2026-09-10 15:03:09+00:00,748.0,10.68,10.83,10.93,-4.2199993,-28.322144,222.0,148,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00749000,2026-09-10 15:03:50+00:00,749.0,9.9,9.84,9.93,-4.0300007,-28.93037,421.0,40,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00750000,2026-09-10 15:02:40+00:00,750.0,8.74,8.85,8.94,-4.1000004,-31.931467,1141.0,222,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00751000,2026-09-10 15:01:11+00:00,751.0,8.0,7.88,7.95,-3.9799995,-33.222034,739.0,92,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00752000,2026-09-10 15:02:41+00:00,752.0,6.73,6.9,6.98,-4.1299996,-38.029465,1357.0,262,1.0000000000000003e-05,True,REGULAR,USD
SPY260910C00753000,2026-09-10 15:03:50+00:00,753.0,5.95,5.97,6.0,-3.79,-38.911705,2848.0,158,0.060556269531250005,True,REGULAR,USD
SPY260910C00754000,2026-09-10 15:04:00+00:00,754.0,5.0,5.02,5.04,-3.9300003,-44.00896,5963.0,139,0.0717866259765625,True,REGULAR,USD
SPY260910C00755000,2026-09-10 15:04:10+00:00,755.0,4.1,4.12,4.14,-3.9100003,-48.813984,9030.0,546,0.07813421875000001,True,REGULAR,USD
SPY260910C00756000,2026-09-10 15:03:51+00:00,756.0,3.19,3.18,3.19,-3.7999997,-54.363373,23735.0,534,0.06958938232421877,True,REGULAR,USD
SPY260910C00757000,2026-09-10 15:04:20+00:00,757.0,2.5,2.49,2.5,-3.77,-60.61093,72196.0,727,0.07959904785156251,True,REGULAR,USD
SPY260910C00758000,2026-09-10 15:04:24+00:00,758.0,1.67,1.67,1.68,-3.7199998,-68.888885,161114.0,434,0.07019972778320313,True,REGULAR,USD
SPY260910C00759000,2026-09-10 15:04:23+00:00,759.0,1.11,1.1,1.12,-3.4699998,-75.76418,221206.0,536,0.07081007324218751,False,REGULAR,USD
SPY260910C00760000,2026-09-10 15:04:23+00:00,760.0,0.67,0.67,0.68,-3.21,-82.73196,244291.0,1611,0.07007765869140625,False,REGULAR,USD
SPY260910C00761000,2026-09-10 15:04:21+00:00,761.0,0.39,0.38,0.39,-2.75,-87.57962,117864.0,4261,0.07044386596679689,False,REGULAR,USD
SPY260910C00762000,2026-09-10 15:04:22+00:00,762.0,0.2,0.2,0.21,-2.3,-92.0,98126.0,4568,0.07117628051757813,False,REGULAR,USD
SPY260910C00763000,2026-09-10 15:04:19+00:00,763.0,0.11,0.1,0.11,-1.8199999,-94.30052,90798.0,5436,0.0727631787109375,False,REGULAR,USD
SPY260910C00764000,2026-09-10 15:04:02+00:00,764.0,0.06,0.05,0.06,-1.3800001,-95.83334,65669.0,7027,0.07520456054687502,False,REGULAR,USD
SPY260910C00765000,2026-09-10 15:03:58+00:00,765.0,0.05,0.04,0.05,-0.96999997,-95.09804,45708.0,6212,0.08448181152343752,False,REGULAR,USD
SPY260910C00766000,2026-09-10 15:04:18+00:00,766.0,0.03,0.02,0.03,-0.66,-95.652176,17906.0,8924,0.08789974609375001,False,REGULAR,USD
SPY260910C00767000,2026-09-10 15:03:23+00:00,767.0,0.03,0.02,0.03,-0.42,-95.454544,11179.0,5298,0.098641826171875,False,REGULAR,USD
SPY260910C00768000,2026-09-10 15:03:25+00:00,768.0,0.02,0.02,0.03,-0.26,-92.85714,5268.0,8974,0.108407353515625,False,REGULAR,USD
SPY260910C00769000,2026-09-10 15:03:06+00:00,769.0,0.01,0.01,0.02,-0.14999999,-88.2353,5233.0,6457,0.11133701171874999,False,REGULAR,USD
SPY260910C00770000,2026-09-10 15:01:26+00:00,770.0,0.01,0.01,0.02,-0.09,-90.0,4283.0,11699,0.1211025390625,False,REGULAR,USD
SPY260910C00771000,2026-09-10 15:02:16+00:00,771.0,0.01,0.01,0.02,-0.049999997,-83.333336,2179.0,4089,0.13086806640624998,False,REGULAR,USD
SPY260910C00772000,2026-09-10 15:03:09+00:00,772.0,0.01,0.0,0.01,-0.03,-75.0,3641.0,6691,0.1289149609375,False,REGULAR,USD
SPY260910C00773000,2026-09-10 14:55:03+00:00,773.0,0.02,0.0,0.01,-0.01,-50.0,6932.0,5175,0.13672738281250002,False,REGULAR,USD
SPY260910C00774000,2026-09-10 14:47:00+00:00,774.0,0.01,0.0,0.01,0.0,0.0,127.0,3287,0.14649291015625,False,REGULAR,USD
SPY260910C00775000,2026-09-10 14:41:44+00:00,775.0,0.01,0.0,0.01,-0.01,-50.0,290.0,3795,0.1562584375,False,REGULAR,USD
SPY260910C00776000,2026-09-10 14:29:36+00:00,776.0,0.01,0.0,0.01,0.0,0.0,107.0,2945,0.16407085937500002,False,REGULAR,USD
SPY260910C00777000,2026-09-10 14:55:30+00:00,777.0,0.01,0.0,0.01,0.0,0.0,47.0,2091,0.17188328125000002,False,REGULAR,USD
SPY260910C00778000,2026-09-10 14:55:03+00:00,778.0,0.02,0.0,0.01,0.01,0.0,490.0,3271,0.179695703125,False,REGULAR,USD
SPY260910C00779000,2026-09-09 20:07:12+00:00,779.0,0.01,0.0,0.01,0.0,0.0,2.0,1178,0.187508125,False,REGULAR,USD
SPY260910C00780000,2026-09-10 14:41:55+00:00,780.0,0.01,0.0,0.01,0.0,0.0,6.0,2115,0.195320546875,False,REGULAR,USD
SPY260910C00781000,2026-09-10 14:42:58+00:00,781.0,0.01,0.0,0.01,0.0,0.0,153.0,2870,0.20313296874999998,False,REGULAR,USD
SPY260910C00782000,2026-09-10 13:35:08+00:00,782.0,0.01,0.0,0.01,0.0,0.0,2.0,2613,0.2148516015625,False,REGULAR,USD
SPY260910C00783000,2026-09-09 20:06:04+00:00,783.0,0.01,0.0,0.01,0.0,0.0,173.0,2536,0.22266402343749997,False,REGULAR,USD
SPY260910C00784000,2026-09-10 13:45:13+00:00,784.0,0.01,0.0,0.01,0.0,0.0,1.0,978,0.2304764453125,False,REGULAR,USD
SPY260910C00785000,2026-09-09 15:29:40+00:00,785.0,0.02,0.0,0.01,0.0,0.0,7.0,855,0.23828886718749998,False,REGULAR,USD
SPY260910C00786000,2026-09-10 13:34:54+00:00,786.0,0.01,0.0,0.01,-0.02,-66.66667,1.0,974,0.2461012890625,False,REGULAR,USD
SPY260910C00787000,2026-09-09 13:33:05+00:00,787.0,0.01,0.0,0.01,0.0,0.0,1.0,1104,0.25391371093750004,False,REGULAR,USD
SPY260910C00788000,2026-09-10 13:32:31+00:00,788.0,0.01,0.0,0.01,0.0,0.0,1.0,220,0.2617261328125,False,REGULAR,USD
SPY260910C00789000,2026-09-10 14:36:47+00:00,789.0,0.01,0.0,0.01,0.0,0.0,8.0,315,0.2695385546875,False,REGULAR,USD
SPY260910C00790000,2026-09-10 14:31:07+00:00,790.0,0.01,0.0,0.01,0.0,0.0,1.0,969,0.27735097656249996,False,REGULAR,USD
SPY260910C00791000,2026-09-08 19:11:39+00:00,791.0,0.01,0.0,0.01,0.0,0.0,24.0,561,0.28516339843749994,False,REGULAR,USD
SPY260910C00792000,2026-09-08 20:09:00+00:00,792.0,0.01,0.0,0.01,0.0,0.0,32.0,2048,0.2929758203124999,False,REGULAR,USD
SPY260910C00793000,2026-09-10 13:30:02+00:00,793.0,0.01,0.0,0.01,0.0,0.0,2.0,895,0.3007882421875,False,REGULAR,USD
SPY260910C00794000,2026-09-10 14:00:04+00:00,794.0,0.01,0.0,0.01,-0.01,-50.0,1.0,619,0.3086006640625,False,REGULAR,USD
SPY260910C00795000,2026-09-08 18:51:45+00:00,795.0,0.01,0.0,0.01,0.0,0.0,37.0,195,0.31641308593749995,False,REGULAR,USD
SPY260910C00796000,2026-09-08 15:52:02+00:00,796.0,0.01,0.0,0.01,0.0,0.0,2.0,281,0.3242255078124999,False,REGULAR,USD
SPY260910C00797000,2026-09-08 16:24:36+00:00,797.0,0.01,0.0,0.01,0.0,0.0,10.0,76,0.3320379296875,False,REGULAR,USD
SPY260910C00798000,2026-09-08 18:35:37+00:00,798.0,0.01,0.0,0.01,0.0,0.0,24.0,104,0.3398503515625,False,REGULAR,USD
SPY260910C00799000,2026-09-08 18:12:10+00:00,799.0,0.01,0.0,0.01,0.0,0.0,50.0,416,0.34766277343749996,False,REGULAR,USD
SPY260910C00800000,2026-09-10 13:44:18+00:00,800.0,0.01,0.0,0.01,0.0,0.0,1.0,1341,0.35547519531249994,False,REGULAR,USD
SPY260910C00801000,2026-09-08 13:44:20+00:00,801.0,0.01,0.0,0.01,0.0,0.0,3.0,125,0.3632876171875,False,REGULAR,USD
SPY260910C00802000,2026-09-03 16:39:27+00:00,802.0,0.02,0.0,0.01,0.0,0.0,86.0,167,0.367193828125,False,REGULAR,USD
SPY260910C00803000,2026-08-31 19:46:17+00:00,803.0,0.02,0.0,0.01,0.0,0.0,15.0,32,0.37500625,False,REGULAR,USD
SPY260910C00804000,2026-09-03 15:28:11+00:00,804.0,0.02,0.0,0.01,0.0,0.0,6.0,14,0.38281867187499996,False,REGULAR,USD
SPY260910C00805000,2026-09-08 13:56:05+00:00,805.0,0.02,0.0,0.01,0.0,0.0,2.0,166,0.39063109375,False,REGULAR,USD
SPY260910C00806000,2026-09-04 19:07:44+00:00,806.0,0.01,0.0,0.01,0.0,0.0,4.0,19,0.398443515625,False,REGULAR,USD
SPY260910C00807000,2026-09-04 15:28:12+00:00,807.0,0.01,0.0,0.01,0.0,0.0,126.0,131,0.4062559375,False,REGULAR,USD
SPY260910C00808000,2026-09-02 15:27:09+00:00,808.0,0.01,0.0,0.01,-0.01,-50.0,1.0,82,0.414068359375,False,REGULAR,USD
SPY260910C00809000,2026-09-04 16:13:27+00:00,809.0,0.01,0.0,0.01,0.0,0.0,6.0,121,0.42188078125,False,REGULAR,USD
SPY260910C00810000,2026-09-08 15:30:09+00:00,810.0,0.01,0.0,0.01,0.0,0.0,2.0,24,0.42969320312500003,False,REGULAR,USD
SPY260910C00815000,2026-09-04 17:05:05+00:00,815.0,0.01,0.0,0.01,0.0,0.0,377.0,377,0.4687553125,False,REGULAR,USD
SPY260910C00820000,2026-09-08 13:46:24+00:00,820.0,0.01,0.0,0.01,0.0,0.0,1.0,42,0.500005,False,REGULAR,USD
SPY260910C00825000,2026-09-03 20:02:46+00:00,825.0,0.01,0.0,0.01,0.0,0.0,1.0,2,0.500005,False,REGULAR,USD
SPY260910C00830000,2026-09-03 20:03:40+00:00,830.0,0.02,0.0,0.01,0.0,0.0,,1,0.5468795312500001,False,REGULAR,USD
SPY260910C00840000,2026-08-28 14:37:58+00:00,840.0,0.02,0.0,0.01,0.0,0.0,,1,0.6093789062500001,False,REGULAR,USD
SPY260910C00905000,2026-09-09 20:03:48+00:00,905.0,0.01,0.0,0.01,0.0,0.0,2.0,3,1.000005,False,REGULAR,USD
