contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY260923P00720000,2026-09-15 17:17:06+00:00,720.0,0.81,0.7,0.71,0.17000002,26.562504,45.0,375,0.21363091064453127,False,REGULAR,USD
SPY260923P00721000,2026-09-15 17:17:06+00:00,721.0,0.85,0.73,0.74,0.13,18.055555,537.0,97,0.21094539062499998,False,REGULAR,USD
SPY260923P00722000,2026-09-15 17:17:06+00:00,722.0,0.89,0.77,0.78,0.19999999,28.985504,544.0,192,0.20887021606445308,False,REGULAR,USD
SPY260923P00723000,2026-09-15 19:39:52+00:00,723.0,0.93,0.81,0.82,0.13999999,17.721516,2.0,50,0.20667297241210933,False,REGULAR,USD
SPY260923P00724000,2026-09-15 17:53:47+00:00,724.0,0.97,0.85,0.86,0.23000002,31.081083,245.0,178,0.20423159057617185,False,REGULAR,USD
SPY260923P00725000,2026-09-15 19:47:31+00:00,725.0,1.02,0.89,0.91,0.01999998,1.9999981,249.0,1696,0.20227848510742186,False,REGULAR,USD
SPY260923P00726000,2026-09-15 20:11:38+00:00,726.0,0.94,0.94,0.95,0.060000002,6.818182,91.0,94,0.19959296508789062,False,REGULAR,USD
SPY260923P00727000,2026-09-15 17:17:06+00:00,727.0,1.15,0.99,1.01,0.20999998,22.340424,93.0,80,0.19788399780273438,False,REGULAR,USD
SPY260923P00728000,2026-09-15 19:39:52+00:00,728.0,1.21,1.04,1.06,0.27000004,28.723408,140.0,113,0.19544261596679688,False,REGULAR,USD
SPY260923P00729000,2026-09-15 18:56:03+00:00,729.0,1.27,1.1,1.12,0.28999996,29.591833,81.0,38,0.19324537231445313,False,REGULAR,USD
SPY260923P00730000,2026-09-15 20:06:57+00:00,730.0,1.21,1.17,1.18,0.20000005,19.801985,432.0,677,0.19098709411621095,False,REGULAR,USD
SPY260923P00731000,2026-09-15 19:56:16+00:00,731.0,1.41,1.23,1.25,0.26999998,23.68421,79.0,200,0.1889729541015625,False,REGULAR,USD
SPY260923P00732000,2026-09-15 19:35:04+00:00,732.0,1.47,1.31,1.33,0.34000003,30.0885,47.0,471,0.1871419177246094,False,REGULAR,USD
SPY260923P00733000,2026-09-15 20:04:11+00:00,733.0,1.44,1.39,1.41,0.34000003,30.909094,77.0,69,0.18506674316406246,False,REGULAR,USD
SPY260923P00734000,2026-09-15 19:59:33+00:00,734.0,1.64,1.47,1.49,0.43999994,36.66666,77.0,133,0.1828694995117187,False,REGULAR,USD
SPY260923P00735000,2026-09-15 20:07:14+00:00,735.0,1.61,1.56,1.58,0.16999996,11.8055525,108.0,197,0.18073329040527342,False,REGULAR,USD
SPY260923P00736000,2026-09-15 19:16:44+00:00,736.0,1.81,1.65,1.67,0.3499999,23.972597,39.0,159,0.17847501220703127,False,REGULAR,USD
SPY260923P00737000,2026-09-15 17:30:29+00:00,737.0,2.04,1.76,1.78,0.5799999,39.72602,116.0,96,0.17664397583007813,False,REGULAR,USD
SPY260923P00738000,2026-09-15 18:23:00+00:00,738.0,2.03,1.87,1.89,0.39999998,24.539875,56.0,60,0.17456880126953128,False,REGULAR,USD
SPY260923P00739000,2026-09-15 19:14:50+00:00,739.0,2.19,1.98,2.01,0.49,28.823528,117.0,31,0.1726156958007813,False,REGULAR,USD
SPY260923P00740000,2026-09-15 20:12:16+00:00,740.0,2.1,2.11,2.13,0.20999992,11.111107,189.0,154,0.17035741760253909,False,REGULAR,USD
SPY260923P00741000,2026-09-15 20:13:12+00:00,741.0,2.24,2.25,2.27,0.40999997,22.40437,149.0,116,0.16846534667968754,False,REGULAR,USD
SPY260923P00742000,2026-09-15 20:03:36+00:00,742.0,2.49,2.39,2.42,0.44000006,21.463419,240.0,129,0.166573275756836,False,REGULAR,USD
SPY260923P00743000,2026-09-15 19:26:26+00:00,743.0,2.83,2.55,2.57,0.76,36.714977,12.0,84,0.1643760321044922,False,REGULAR,USD
SPY260923P00744000,2026-09-15 19:18:01+00:00,744.0,2.99,2.71,2.74,0.68000007,29.437233,40.0,69,0.16248396118164063,False,REGULAR,USD
SPY260923P00745000,2026-09-15 20:07:14+00:00,745.0,2.99,2.87,2.95,0.4100001,15.891477,185.0,341,0.1613243048095703,False,REGULAR,USD
SPY260923P00746000,2026-09-15 20:13:09+00:00,746.0,3.08,3.06,3.14,0.6299999,25.714281,33.0,71,0.15924913024902343,False,REGULAR,USD
SPY260923P00747000,2026-09-15 20:03:36+00:00,747.0,3.41,3.26,3.35,1.1200001,48.908306,43.0,47,0.1574180938720703,False,REGULAR,USD
SPY260923P00748000,2026-09-15 20:01:35+00:00,748.0,3.65,3.48,3.56,0.85000014,30.35715,20.0,90,0.15519033294677737,False,REGULAR,USD
SPY260923P00749000,2026-09-15 18:51:44+00:00,749.0,4.22,3.72,3.8,1.0899997,34.82427,23.0,141,0.15332877929687502,False,REGULAR,USD
SPY260923P00750000,2026-09-15 20:07:00+00:00,750.0,4.1,3.97,4.05,0.5899999,16.809114,162.0,1952,0.15137567382812503,False,REGULAR,USD
SPY260923P00751000,2026-09-15 17:58:03+00:00,751.0,4.74,4.24,4.33,0.9899998,26.399994,46.0,222,0.14966670654296876,False,REGULAR,USD
SPY260923P00752000,2026-09-15 19:59:42+00:00,752.0,4.92,4.52,4.62,1.1400001,30.158731,37.0,52,0.14780515289306645,False,REGULAR,USD
SPY260923P00753000,2026-09-15 19:52:18+00:00,753.0,5.52,4.83,4.93,1.78,47.593582,15.0,88,0.14594359924316402,False,REGULAR,USD
SPY260923P00754000,2026-09-15 20:10:32+00:00,754.0,5.25,5.16,5.25,1.25,31.25,432.0,269,0.1438989419555664,False,REGULAR,USD
SPY260923P00755000,2026-09-15 20:03:03+00:00,755.0,5.7,5.51,5.61,1.0299997,22.055668,318.0,1097,0.14225100921630857,False,REGULAR,USD
SPY260923P00756000,2026-09-15 19:58:38+00:00,756.0,6.48,5.87,5.98,1.8299999,39.35484,107.0,128,0.1403284210205078,False,REGULAR,USD
SPY260923P00757000,2026-09-15 20:11:54+00:00,757.0,6.34,6.28,6.38,1.3500004,27.054115,675.0,285,0.13858893646240233,False,REGULAR,USD
SPY260923P00758000,2026-09-15 20:11:54+00:00,758.0,6.73,6.7,6.81,1.02,17.863398,598.0,421,0.13697152099609378,True,REGULAR,USD
SPY260923P00759000,2026-09-15 18:59:11+00:00,759.0,7.67,7.1,7.28,2.04,36.23446,923.0,134,0.1356897955322266,True,REGULAR,USD
SPY260923P00760000,2026-09-15 19:53:27+00:00,760.0,8.61,7.58,7.76,1.9899998,30.06042,282.0,454,0.13404186279296876,True,REGULAR,USD
SPY260923P00761000,2026-09-15 19:50:46+00:00,761.0,9.12,8.05,8.29,2.5699997,39.236637,41.0,93,0.13294324096679688,True,REGULAR,USD
SPY260923P00762000,2026-09-15 20:06:37+00:00,762.0,8.95,8.56,8.96,2.1,30.656933,13.0,160,0.13434703552246097,True,REGULAR,USD
SPY260923P00763000,2026-09-15 17:06:03+00:00,763.0,10.15,9.14,9.52,2.5399995,33.37713,16.0,89,0.132821171875,True,REGULAR,USD
SPY260923P00764000,2026-09-15 19:55:45+00:00,764.0,10.87,9.76,10.03,3.5699997,48.904102,32.0,82,0.12952530639648438,True,REGULAR,USD
SPY260923P00765000,2026-09-15 20:07:52+00:00,765.0,10.72,10.34,10.69,1.6800003,18.584074,142.0,166,0.12903703002929687,True,REGULAR,USD
SPY260923P00766000,2026-09-15 14:50:29+00:00,766.0,12.5,11.0,11.46,4.0699997,48.279945,4.0,34,0.13062392822265623,True,REGULAR,USD
SPY260923P00767000,2026-09-15 16:48:54+00:00,767.0,12.47,11.66,13.21,3.1100006,33.226505,8.0,34,0.15583119567871095,True,REGULAR,USD
SPY260923P00768000,2026-09-15 19:20:24+00:00,768.0,13.43,12.43,13.94,4.200001,45.5038,10.0,19,0.15631947204589847,True,REGULAR,USD
SPY260923P00769000,2026-09-15 14:40:11+00:00,769.0,14.5,13.17,13.7,4.5,45.0,30.0,43,0.13086806640624998,True,REGULAR,USD
SPY260923P00770000,2026-09-15 19:43:53+00:00,770.0,15.49,12.95,15.54,4.84,45.44601,33.0,37,0.15961533752441404,True,REGULAR,USD
SPY260923P00771000,2026-09-15 14:16:48+00:00,771.0,15.0,13.76,16.36,5.63,60.08538,2.0,1,0.1613243048095703,True,REGULAR,USD
SPY260923P00773000,2026-09-15 19:18:34+00:00,773.0,17.7,15.44,18.68,7.1500006,67.772514,4.0,1,0.18253380950927733,True,REGULAR,USD
SPY260923P00775000,2026-09-11 17:44:27+00:00,775.0,12.0,17.26,20.49,0.0,0.0,,5,0.18964433410644532,True,REGULAR,USD
SPY260923P00777000,2026-09-10 16:34:14+00:00,777.0,21.08,19.14,22.36,0.0,0.0,,2,0.1978534805297852,True,REGULAR,USD
SPY260923P00780000,2026-09-15 14:33:07+00:00,780.0,24.13,21.69,25.27,0.289999,1.2164388,27.0,7,0.2124102197265625,True,REGULAR,USD
